strain,mds1,mds2,mds3,mds4,mds5,mds6,mds7,mds8,mds9,mds10,variant_seq
107e128b|24.5514,0.3905428537713883,2.823342246019127,-0.6367044130671551,-3.391622284515952,-2.120045453867313,-4.88196010649005,-1.7046522904621448,1.0605086859111603,-1.1202537614327817,0.9934858744508214,8
2afe3438|24.5545,0.6363237849306195,2.910619734831656,-0.3722826218234573,-3.3602765937877277,-2.9520287207969846,-4.3379110657900695,-2.326838613981234,0.1378639909024573,-0.6606465495315037,1.0584522962673388,8
788f2886|24.5708,0.4348785402939191,3.0634636739799124,-0.1603039090277734,-3.292393126094061,-2.648777808015759,-4.774288145710453,-1.230805852502908,1.2242877847973173,-1.053929356669843,0.6354393399214145,8
5fca314e|24.5745,0.3953548285713508,2.7807046954866905,-0.3581371704169589,-3.018163782065346,-2.745545247882169,-4.891504262512876,-1.6352062211045182,1.5117214536320347,-0.72745078700053,0.6665415666740712,8
12608492|24.5798,-0.1492655714944598,2.9378635647513565,-0.9037607811230426,-4.188286023436705,-2.735954029002682,-3.896994421900439,-1.4666660531909046,0.850755056766609,-0.2496996552096457,0.7029091985393536,8
5e5aa5fb|24.61,0.4873835832639589,2.523649117664401,-0.0664636379410997,-3.675939723994481,-3.349578050126049,-4.6132012759322025,-0.4898943807744573,0.7977015145895175,-0.1025016872524337,1.2076064847543695,14
4fd037fe|24.6284,0.4723482730912687,2.739852347223088,-1.3290613804658675,-3.2402850033560937,-3.3115407154861147,-4.180393568607995,-2.012845913727582,0.1189727714517872,-0.7453358566073176,1.3066359155852256,8
1190c485|24.6383,0.4363669686122087,3.1303639125967204,-1.1447731827165477,-3.0891388117797214,-3.4997712654476447,-4.330415682364709,-0.9825249378519318,0.7650749363725547,-0.7347064245143179,0.8319544731728807,8
6f15c083|24.6518,0.6445383189046929,3.160549700163213,0.0399401726424141,-3.4804444030286223,-3.3884517368753406,-4.329167051608328,-1.0283451105092316,0.5021327298481555,-0.5451351224397152,0.7980132428603682,8
49a45862|24.6655,0.3899728648295117,2.680502387052244,-1.4731369026353351,-3.199898323405488,-3.33534296314954,-4.427645828084401,-1.4986118547766858,0.2080573726989713,0.2689489642730379,1.3949832664054795,14
20ee8f27|24.6701,0.4555341858271458,2.9096276986707763,0.1245617259050422,-3.5362199285446705,-2.6782739527891497,-4.883743510516088,-0.7549818730865608,1.1033101473966045,-0.3798565444239822,0.8223570378344073,8
12cf49a6|24.6785,0.5282342969514834,3.1600937476298845,0.0460986265681144,-3.4056508039318825,-2.3524203832510757,-4.899481210043507,-1.4410318730314504,0.8365111519589338,-0.2959255574595714,0.7423343965566707,8
1d75c74|24.6861,0.5468276168186995,2.7150966254975586,-0.4459632901660914,-3.4309184634814147,-3.796056799601531,-4.281558650492894,-1.0807591074670058,0.1471783678677183,-0.1425832219573697,1.1843276454844114,14
5c851b31|24.7056,0.5281196541495466,3.141515970729281,-0.2763163131440079,-3.3310974309758,-2.424539037609895,-4.8353734139830005,-1.8323477242998536,0.2852135504492989,0.1331777531527718,0.918897983451298,14
4f09279d|24.7212,0.4321490375379332,3.096194517296402,-0.1739117147329916,-3.1153549779985594,-3.164460393383693,-4.698800409293451,-0.9597375856956988,1.2966379911975106,-0.5728800632800745,0.5301995906771018,8
400108a3|24.7593,0.5006781680047829,2.094936669382705,-0.0759235155061663,-4.037443828034401,-2.612493337402023,-4.71945013795824,-0.9424983749964057,0.9195062433642754,-0.6806862582769801,1.610365589312066,8
2f66fbc8|24.9346,0.5031162876452415,2.6212825754111924,-0.9868054930716798,-3.981444818903797,-2.67677752260685,-4.462675522796292,-0.8618053208029266,0.0728628840274572,-0.3412359240796699,1.7229387722363705,8
5d445812|24.7783,0.492334887191599,2.784205282604828,-0.3818757882044231,-3.587834824907431,-2.1613542553080904,-4.744230718918765,-2.1116162085824643,0.2787729828452618,-0.7965690032874951,1.1989288540906042,8
3d149eee|24.8364,0.4844061690108505,2.6025637005169733,-1.3245813712131205,-3.4442492863901992,-2.9617778697150547,-4.305755294743233,-2.0653319662923484,-0.0587129543734065,-0.3077937696406075,1.5687188213079393,14
e9d0a4a|24.8812,0.4135973160677564,3.043466364895359,-1.071830745971828,-3.0099520963658586,-2.8187694481767287,-4.514979698175456,-2.272187394323746,0.3757073996095186,-0.8017199395597961,0.9080861193201156,8
3e4a8af|24.9151,0.6220602187165045,3.230344229607089,0.080401066691194,-3.30476495725676,-2.97380786654625,-4.570960256820703,-1.6820513329515416,0.334022576832229,-0.177555517049394,0.72331676403395,14
7aae8cbb|24.9382,0.4998743353475557,2.417128625464109,-1.027899421442189,-3.836796252581357,-3.4592279976459057,-4.156274876365937,-0.7464323891751437,0.2796888153653642,-0.522115916041067,1.6867378181704584,8
1b3ea3c0|24.9435,0.3023096061464102,2.515234196030743,-1.3438855488190329,-3.3912630644109627,-2.2606298561601235,-4.772440970558168,-1.9316532889186893,0.618668756739696,-0.9170245607241878,1.4144476977011389,8
649319a1|24.9721,0.35570085313781,2.4736699886711504,0.2312692645991811,-3.706301426358252,-3.1698162228216917,-3.7393193673455,-1.9185718240201344,1.11315425723993,0.2126914485319752,1.610828471742484,14
4b055ac2|25.0385,0.6538638768002528,2.7197547534203066,-0.2070976566655952,-3.713963881950805,-3.63779759992931,-4.089953304212487,-1.0829046137012193,0.2561479169062511,-0.7592157836123005,1.2376274547946922,8
4b62ab9b|25.0554,0.5842241742137944,2.37265238059804,-0.1848793068476018,-4.07381979456181,-3.103110118136384,-4.291389223514489,-0.8726812827019078,0.418113330785657,-0.9611167649595675,1.5610445278413654,8
5d66222d|25.0561,0.5922570499596568,2.456111009551237,-0.6922206740694886,-3.912822602613002,-3.449191387272352,-4.151216801235363,-0.8587192994674728,0.1234009383172023,-0.2861700069968287,1.674196409028648,8
783cf5ba|25.0625,0.3218249141995757,2.584406155233677,-0.4388580500274364,-3.64335239607584,-2.415705297791937,-4.8943131134014095,-0.8101099357460796,1.2253123406043869,-1.1003077604043212,1.1134504149771218,8
6eaa7636|25.0901,0.4723708384993998,2.98821175976968,0.1296578507379821,-3.3446879507784315,-2.756398380229813,-4.777601649529905,-1.2380769215683152,1.1516207447217652,-0.8968999668365917,0.6535983094376822,8
62f0274c|25.1171,0.3847785317295692,2.462777578631857,-0.8125438403866038,-3.4894179577731173,-2.198540550012212,-4.903222754577116,-2.147673137555169,0.2343063199298288,-0.1529029075543918,1.4790175541709092,14
3b0a2ff3|25.1682,0.6549354115169386,2.900401436538984,-0.1392188365941314,-3.6567232312958606,-3.3827257438959606,-4.131584224924174,-1.273528760024034,0.3757690756584291,-1.150931604699342,1.0562377003636203,8
2897effa|24.9015,2.633435745600858,4.142921110665059,-1.4078276811091155,-2.863003019707471,-3.446390098418929,-4.578258896178614,-1.6653900235104122,0.8757567026639667,-1.1210921584164946,1.2820639189344174,8
47ab1338|25.1391,2.575287960648342,4.333029389268752,-1.06276790020247,-1.9448573264913276,-1.6412153660408952,-4.419181878512991,-1.7822125238065,0.7262836272498395,0.6106480573060099,1.521745298467504,14
5f13bc2f|25.3736,3.363878099136702,5.200955389329248,-0.5072577826952465,-1.9788500378244205,-4.180345426937143,-5.965651715589863,-1.1693640264806546,0.8046665930577385,-0.2351567114634457,1.10608406558064,14
6dc9bf3f|24.7366,-0.2368098326992581,2.1218339940780693,-0.9748335203902798,-3.883434741524375,-4.557479342541747,-5.139557136832261,-1.6949899384392302,0.6165437704601757,-0.0419238675959613,0.8965885653064964,14
4b978c57|25.0321,0.4011889757406595,3.0219347279664093,-0.9845761064635296,-2.852033224308019,-3.363461483497492,-4.608073580247147,-1.6470168658827695,0.542033694972035,0.3778000876084917,0.8497554836994328,14
4787c2a3|24.9838,0.4720570129228867,2.49784011146605,-0.9426942571028244,-3.564724517246257,-3.481818266754324,-4.390854003845059,-0.9705936254281,0.1672715285804449,0.3060939665906403,1.5430049810434767,14
76e0f859|25.0527,1.5201281489804956,3.3067541110957133,0.6200966427563086,-3.5457600169047465,-2.3745709505819934,-5.748158450938695,-2.521131027872101,-0.6842435211771606,-1.6511745696513145,1.8437512279813495,0
183d191a|24.7111,-0.2583210477364525,1.8318900101462512,-0.1127552620277898,-4.281621105098057,-3.1750551183136557,-5.911418264858376,-1.7942377626159192,1.082649742603594,0.0715176099260951,1.0188564991063682,14
3654ab6e|24.9971,0.7769530359522225,3.03835495452749,0.3688158344897134,-3.3617765956806025,-5.041487307453988,-6.568534735131219,-2.20231544851828,-0.3395658186540188,0.8445931475433538,0.9477613267587096,14
5ef5bfdd|25.0219,0.5408624310834309,2.140067937422656,1.3182549091301263,-4.25299172346684,-3.408199361276292,-7.38811811644438,-1.031438640576145,1.6380647913407596,-0.2024803089067222,1.2522686666105445,8
1db01347|25.1156,0.5656022894783029,2.715084772390848,0.2706347127984705,-3.270529819025504,-4.625176227169224,-6.938686010825869,-2.4810787294844743,-0.1412090003621751,1.125323806041576,1.0413530351396834,14
7a927c39|25.123,0.8532943629671591,2.270348360782836,-0.1483831343500555,-4.530493020396314,-3.4336919670303203,-6.627508337496441,-2.701087091388548,-1.0956756838591926,0.5370299108020752,2.346907946853618,14
1d0ce108|25.1341,0.344414900334423,2.2550570227450195,-1.1212897132473438,-3.765940823686402,-3.727549941620973,-7.106710443526431,-2.1402088009843325,-0.5211652940082507,1.509374925038091,2.0472810021178933,14
2ebd0f0f|25.1406,0.7227785474847832,3.087951646572938,-0.9283458967833896,-3.200515040279634,-4.564510243402646,-6.191940574416878,-3.656293938985555,-0.9251069199692104,-0.0786071955481085,1.3058741584660989,14
2361d544|25.1593,0.4547593704701648,1.5307217081375435,-0.3703130646197852,-4.514167821008938,-4.792151485683379,-6.627902418768612,-0.1833869687700231,0.569419928234808,0.7171878867376359,2.3612679527649023,14
3d937589|25.1846,0.4572579418170984,1.7712493518875312,0.4226697257783863,-4.560983862319816,-2.2583946891674342,-7.360670975024549,-2.1459850435456054,1.3227495404844922,-1.586081230003234,1.8894773275372865,0
1fe3fdd3|25.1868,0.5993929757124566,3.10906507801375,0.6446998844675517,-3.0181352194690683,-4.093236058896692,-7.093124652495583,-3.017235297590051,0.4138888178218596,0.3968666872553465,0.5097396588089765,14
2950a1f0|25.189,0.3945237297087948,1.5826895147641125,0.6848966056823694,-4.279869872059058,-2.9841603356312825,-7.559317819851401,-2.004913754941358,0.9599248975267252,0.6289534556134483,1.8714936987964828,14
65a01208|25.1961,0.2304946775225044,1.84681884138313,0.2628035812999733,-4.249349071572721,-2.7830132925934787,-7.659279418928406,-0.7905126103877599,2.057771100468912,-0.8720967034284383,1.5773913184325945,8
10cd8289|25.204,0.4657878068985398,1.821055439723241,0.8268980555171868,-4.152400201094459,-2.6047914045660177,-7.38518450346532,-2.8958000182878445,1.2148057262024272,-1.050683795352537,1.5283728183870615,8
69b33b62|25.2245,0.9381041427045294,2.3087088046637154,-1.0372591359139818,-4.620370039852488,-4.09216521298688,-5.701531956619076,-2.636051278605568,-0.9159431183425768,-2.107394174751668,2.470569771152322,0
1f2a8eaf|25.2287,0.9636851658366946,2.677317097295933,1.5647770302578297,-4.233017711166597,-3.396723721379948,-6.818326447638831,-2.64973284219403,0.4971451268620258,-1.1493650392784236,1.1282770288618162,0
3f6fde2c|25.2377,0.192595406262339,1.7058724963443372,0.3395043779009305,-3.874543512445447,-2.58297066720135,-7.8340051042034275,-2.422097014726319,1.3415393304559118,-0.0196593596893556,1.5629636370647226,14
44dd4e47|25.25,0.3974615117311346,1.6550154379145097,-1.2937926057108489,-4.105970388260042,-3.8940741612685312,-6.711308933690227,-2.512866718558941,-0.5776286240283729,1.123639731066484,2.583656036669718,14
63c8943b|25.4059,0.3110243988564018,1.907656862909912,-1.3129269025591828,-3.427419848857857,-3.787258070166189,-6.847749124752655,-3.6585144596846666,-0.4056681218459571,-0.7817169395506972,1.9407996108306076,8
396ec3a0|25.4263,0.8249669795214342,1.800569455963104,-0.6548813763775017,-4.492082960362713,-4.371437665162976,-5.833950087970769,-3.111080328300709,-0.9464910447349938,-1.3046183384691228,2.520430943593259,0
3ca38099|25.4998,0.7670856567901252,3.050074075851722,0.2496592834260723,-3.063371581709604,-5.345536836770598,-6.259126458680528,-2.934685379869615,-0.1981242908995087,-0.2580164925002955,0.7110381559627367,14
700f495c|25.5858,0.1121213461366334,2.3600783638794565,-0.0349958706622591,-3.2154246797633657,-3.206363308047464,-7.880462237581492,-1.6688083371893143,1.910411701729275,0.7354087168598751,0.928608148648246,14
b5854a1|25.6529,0.4500567133780769,2.303846185412797,0.4672994393557381,-3.8198499342036873,-3.2207488462429343,-7.505394821259038,-2.535464559100548,-0.00331457249324,0.9022526123357856,1.4775410337977182,14
66907e37|25.8778,1.8185595176405336,2.54530208140082,-1.9426932237441936,-3.612859035808068,-3.0621954795092265,-6.4477601093454044,-2.1223935529772926,2.66451825910536,-0.1420353926540328,1.499785309992708,14
63f6d265|25.9309,0.5568863366137095,1.803941330749306,-0.5143201518838737,-4.093649571813035,-3.928222475645752,-6.72388450109463,-2.887971507904933,-0.7114075435981959,1.004300181521547,2.3032681808748507,14
7a1dea38|25.1204,0.7179800461354836,2.0418104639440573,-0.3640525931903206,-4.565965978958333,-4.991104420052715,-6.232607204004102,-0.888609687106048,-0.8456114434861559,0.281001935688411,2.348841578625249,14
1184c015|25.1682,0.9481958513348318,2.16182385803449,0.7563220469195863,-4.682743694363334,-4.763468852119473,-6.108187102414825,-1.7166249656888797,-0.7383758936115133,-1.0821047011120724,1.966204712062627,0
c2591b7|25.206,0.435753496925731,2.195114396388973,1.0868544934315878,-4.052014339592165,-2.865588747436301,-7.511581587571856,-1.761650377809778,1.8288015897650427,-1.1194785914087944,1.0959694804810691,8
5b86079|25.2452,0.0987633964871737,2.1600033790401567,-0.3292878548535249,-3.612387315523984,-2.9924507204389803,-7.920184908284649,-1.1205462540467548,1.6392850562954624,0.8809772471745695,1.391281491726271,14
1687da19|24.8338,0.5286210340526507,3.1102029096037804,-0.747858261934369,-3.322795900360441,-3.4299509343468344,-4.321875736783955,-0.666114509870314,1.0167256227499897,-0.7226979534661766,0.8616512932088164,8
289a17fc|24.3582,0.5898424872854785,2.550438652454115,-0.9882652316636172,-3.948680637073563,-2.82927730564711,-4.176572836937639,-1.3123719386868729,0.2444151359898192,-1.127578192144976,1.6905829372787784,8
4007f0d1|24.5767,1.2429323816316964,2.686988719454853,-1.0467927844814953,-3.876346253302589,-3.443656955193486,-5.592164267442733,-0.1510053975288214,-0.8584064537889554,0.7497528800989008,2.9085782623507983,14
10fd9cd8|24.6847,0.7201647727690207,1.7329058292461703,-0.9753028274930498,-3.048170078303848,-2.196292686439403,-5.238965427668282,-0.4843524828294991,-0.5517051323513639,-1.701318718528572,-0.2729464874087876,0
3cad18f6|24.9953,-1.3501591400657242,2.577499894572231,1.3870172380206054,-2.8977797063632638,-3.3924970536623325,-4.43865072542958,-0.9949449365606988,0.0284265760609078,-0.958064855349726,2.2553707425149137,8
17139b05|25.0103,1.478419986705518,2.843334301618183,0.9031769133954984,-4.34212163815126,-2.463015860825307,-5.764277375074204,-0.6177992704494348,-0.1776530615965493,-1.6167576990812111,2.3373222275878747,0
192f0053|24.0086,0.5099669031745284,2.54516536625062,-1.105730089091595,-3.9429388094494224,-2.4840792463791472,-4.41865597823307,-1.346943059896848,0.1319105478876209,-0.8420339590467137,1.755120343022173,8
30df0a50|24.5952,1.520298754671917,3.2519871017567983,0.508415717847888,-4.064762655578601,-2.426138037477827,-6.032966803067621,-0.4984276669188671,-0.6690039919324623,-0.1528665336458539,2.3118064903233546,14
1a6f37df|24.8602,0.786583059530418,2.832250019531817,-2.399601934905508,-2.8185954716718813,-2.7647294912216345,-6.277578936040023,-0.2294416464372542,1.1110948707632098,-1.422921704746052,2.216421864382442,8
6862af5a|24.5521,1.863618116629873,4.16648492190746,-2.233425403966381,-2.466361652134498,-3.40404765685115,-6.536452167585223,-2.0396511591611057,-1.9498028841396584,-0.7431897767195749,2.9775529464148374,8
61edf03c|22.7233,-0.2574461515548963,2.102643917017667,-0.5741412992342079,-2.7408813353639734,-2.1299365972649986,-3.1127372728907963,-1.1262775669830676,0.7891751717555829,-0.2194774979012296,0.9771110391765128,21
67beb66f|23.4703,-0.2593691980460352,2.2921376784080687,-0.6730420386559516,-3.4585966875080154,-2.6097669315872865,-3.796005226028773,-1.3964072306508508,0.8051899983212668,-0.2566664569076793,0.8360614051695435,8
f3067c6|24.144,0.3653365768437651,2.180407815252844,-0.7033527669113987,-3.251922802202785,-1.0768972141859592,-4.193486459441435,-0.994840926681501,0.8263136489784982,0.2060545946115202,1.9791573072530408,21
129b9aca|24.1551,0.5581328846391285,2.4958625107149826,0.0284151280115141,-3.9323396742809074,-3.181913968482894,-4.448304581271472,-0.5619786580454467,0.7360203956289664,-0.6619719826738589,1.3221996451227849,8
bfce280|24.1947,0.4203861503322832,2.4349348860501454,-0.5842106944536848,-3.87887881869127,-2.604405802941427,-4.80851803028607,-0.8032064322419953,0.3371190685672885,0.3297609826256846,1.6271744158065236,14
1b73b5d5|24.2175,0.5828505437516001,2.708247661852257,0.0334594960675742,-3.867194609059327,-3.1261856731247857,-4.506432874677639,-0.5138438025542609,0.6502914915733865,-0.2462345532633625,1.2332453548379654,8
443ff471|24.2414,0.4835698700082967,2.7568448339540663,-0.5109876273686406,-3.614728705924836,-3.438711171055888,-4.290744484549752,-0.5554995551583733,0.8856137020889049,-1.0700404232656902,1.0964526594866288,8
5e284dc|24.2499,0.3878979261091121,3.1354174794920704,-0.3485460725129763,-3.032400758312749,-2.485815490818588,-4.891368962474671,-2.067070632774622,0.6502403179641708,-0.5601076678993487,0.6306389116402781,8
4f8edab|24.2508,0.412492880919083,3.257274166975816,-1.085684005863871,-3.2388077773200656,-2.7922822561097065,-4.616007086353844,-1.1949864474825955,0.4037168375071526,-0.8331969492272744,0.9003107124889574,8
741af8c8|24.2624,0.4524032236238893,2.94127758615756,-0.5190545014437048,-2.951072907377731,-3.1212401127843448,-4.678386522591394,-2.164077478120948,0.232662040917055,-0.1120352768609656,0.8341845428226117,14
373a819e|24.2792,0.5635500055326731,2.39579237956426,-0.6865373460056254,-3.9020417874526343,-3.1077236293952093,-4.374967692231657,-1.1211480872139303,0.0008637410213677,0.182708950054483,1.7604791342197643,14
26a84c86|24.2824,0.6071260644433429,3.0562836648979994,0.3111048747248043,-3.3212953353877173,-3.0020606533230008,-4.619496442894985,-1.6388064497210109,0.6626736234321535,-0.4122654490840728,0.6852751654028526,8
224f25c9|24.2926,0.653186418648591,2.47426463041664,-0.2509036364849309,-3.955605008905109,-2.839650259038265,-4.26669239850938,-1.746944266250784,0.0586451569512722,-0.9408624036123192,1.5660933421221188,8
1fbf4827|24.3245,0.4413483889932857,2.6131083301356504,-0.2648384203483989,-4.003919660187821,-1.8403826215550303,-4.795427245284826,-1.6188772734266628,0.5868704712935892,-0.4700083983902226,1.3969790782564795,8
1b6601c7|24.3286,0.5844772540117574,3.1055695484856867,-0.189810514418251,-3.5771514407665763,-2.9476624476449764,-4.633946407801369,-0.7765974581552009,0.5000730782673946,0.2214653748947536,1.0093005315348775,14
47aa6f71|24.3352,0.559543158271509,2.9999079291678283,-0.1799167426644119,-3.710692532815072,-2.631343504903693,-4.542793621950185,-0.9683405079911398,0.8814246370170703,-1.2066911148255623,0.9732185670511936,8
2248b50c|24.3428,0.4349095346328288,2.6821604887475745,-1.1429683230618477,-3.691261670065934,-3.3071196143846517,-4.346440998742018,-0.4981262381344665,0.3716288554401028,-0.2375508404428323,1.495466428364592,21
49d3517a|24.3502,0.3784379930803078,3.2612397881758417,-0.5757610374585244,-3.0272981126395333,-2.588092622682799,-4.94346577903256,-1.2543995597408204,1.126520347096955,-0.3551643642663521,0.576293602206062,8
28332767|24.3692,0.5899062371492552,3.1022240669583,-0.2284030251091297,-3.3854445716955484,-3.263098102687725,-4.311247551462994,-1.6978572224625132,0.0060129691489171,-0.7598608829854762,0.9019560141572142,8
298f024b|24.3856,0.5050682447890534,2.634568939829598,-1.252271221951384,-3.7526905817589298,-2.90382682634755,-4.207347776332437,-1.5203786602664455,-0.0340015981077934,-0.8839207247482957,1.6453463592164643,8
7c057081|24.4017,0.5770481902074309,2.8602866549526884,-0.4723221418577028,-3.682919343570944,-3.3168156813859904,-4.382546992124136,-0.8255940800580802,0.1005275295301485,0.2349364449318354,1.3159491063806703,14
a7244b9|24.4246,0.4773636799623736,2.4675515411047377,-0.070521397443065,-4.024333648237389,-2.421902712547119,-4.799202717628091,-0.663279120515671,0.8540784793247447,-0.516552430696333,1.4142691818497823,8
3574a9ae|24.4318,0.6909126069394131,3.0734941952604995,-0.0966746599788437,-3.3400521936435763,-3.338801519333391,-4.341039940437275,-1.734290591410887,0.1750850263486852,-0.0496233295166004,0.9182690694156898,14
17e6fb7a|24.4352,0.5600694012972327,2.9038945600734123,-0.9794919549705424,-3.3213446235727364,-3.3124399009327727,-4.202086091055491,-1.952462634438108,-0.1610374265794925,-0.145830247303269,1.2682980036065723,14
78f71028|24.4627,0.4162633801516426,2.934695870860038,-0.5604746452895643,-3.3004796041592472,-2.3884489002524845,-4.71115086424077,-1.9528051138624627,0.7656358261019689,-1.2847795349079123,0.8861033731010095,8
1339e524|24.4676,0.6499097534555579,2.989177821448453,-0.1315960226482005,-3.852591733704344,-2.5908862532594887,-4.426920413388312,-1.4001852546170128,0.1867579377334638,-0.9968166753392992,1.1876803095459,8
55e36ebb|24.4946,0.6242138439266347,3.172185408216277,0.1665784799807954,-3.4791404673511708,-2.868356262758237,-4.501554539397939,-1.4642091368903571,0.6106404034545498,-0.9025970468902882,0.7284276679132701,8
4cd41d59|24.4949,0.4571767419513609,2.4563455642485743,-0.220428722462234,-3.945719188727832,-2.628780660184108,-4.64777985656692,-0.6461947134152026,1.054802795184869,-1.0573420905023418,1.3463075192710856,8
5f57b764|24.5065,0.6022786346614375,2.979588219898228,-0.1339682787074659,-3.652357784582812,-2.0748243915541305,-4.8071106753349495,-1.5741162060201104,0.8510972205629451,-0.6666999070311792,1.0389218999667489,8
1ab60c09|24.5129,0.5488624189672106,2.328281142758208,0.0372961822389451,-4.1056738167205,-2.3303436927514656,-4.751538987751551,-1.0967530755460335,0.6470242131552554,-0.4582792990015881,1.5692609258982106,8
5fe1989|24.5146,0.2913906323941674,2.724832393331382,-1.2350217796118477,-3.1010913895524355,-2.9132028207717204,-4.857090777461638,-1.3619317394589712,0.5405597852311231,0.6161784020728676,1.2005829017013196,14
6d6b012f|24.5224,0.2287894721681143,2.4564737560149954,-1.4509355605132392,-3.598620136887861,-2.612748389453184,-4.76778681479705,-0.7185119943008085,0.8613093408326585,-0.4353707080869726,1.5431471614116117,8
7be9d188|24.5255,0.3015694908282056,2.8957357393509717,-0.776831595732714,-3.0167802499369616,-2.235640443563388,-5.113093750622171,-1.949472792324855,0.8967797831072761,-0.0270481257833516,0.8752901913391806,14
52231aee|24.5288,0.3750237508136989,2.866749353971925,-0.7706318842442201,-3.190372364643143,-3.2437688221661656,-4.726327835743904,-1.0460402726281846,0.4571249682627074,0.6365529353881905,1.0679911391899362,14
68e586b0|24.5288,0.5667474530977088,3.076601570080792,-0.068466755691072,-3.4111622829691672,-3.343353836509876,-4.346011948801298,-1.0145521309072072,0.8786202234458377,-1.0322544366750035,0.7216764258928426,8
23e7f2c6|24.5403,0.5719909679243556,2.9518432605476823,-0.8646620080222402,-3.566357633487004,-2.634834935531012,-4.335913592943068,-2.0315764226903545,-0.0574566978083082,-0.8660545429074397,1.3057843723771458,8
1b1b8efa|24.548,0.4991389957008829,2.7957775698177083,-0.671332525043462,-3.79570098172838,-2.048002579039804,-4.721726206309752,-1.4559107879468258,0.5533509170995791,-1.020517354732813,1.3591139583503211,8
7d326d2c|24.5492,0.4072017726492749,2.8840509047900778,-0.0203135555339105,-3.135541750179283,-3.348863086963392,-4.7514582593595005,-1.0714445135701125,1.0529788262471045,-0.0270777284344764,0.6344814769175027,14
dccdb6f|24.5505,0.6257806537533988,2.796695293541531,0.2132169105493112,-3.59194964242443,-2.7548883605340238,-4.560684612957518,-1.94841391812502,0.2564553096720248,-0.6864120375068945,1.0437465342243275,8
592a65be|24.5512,0.4574229660773089,3.132492812284446,-0.7707771631552234,-3.0507059955156537,-3.045073142595731,-4.413042308622639,-2.039820700943594,0.4358720428435315,-1.0896497460950405,0.7569839572610104,8
35033d78|24.5536,0.4285860610942134,3.133505565975057,-0.1347404594982979,-3.157635763285157,-3.2337588378992246,-4.698874407983709,-0.8318800311002953,1.0941470754124003,-0.2666544996937038,0.5664671373716273,8
677916e7|24.5577,0.5610480282764931,2.8533886471220096,-0.7923424257032923,-3.4685906296056004,-3.452939246902913,-4.063771378466139,-1.2446413050739693,0.7177631911411454,-1.3556294110321818,1.0968153208674396,8
33954dad|24.5578,0.3366534639252149,2.933626816997007,-1.0106227696858678,-3.263320376563839,-2.357065658408939,-4.831364009377205,-1.401733820300777,1.0563288785767797,-1.1200353295845726,0.9518729118656384,8
1cea298f|24.5691,0.4893320712732475,2.640988337865702,-1.1910752939334563,-3.5285850133527457,-2.4041800907083166,-4.5384399460792055,-2.173733098250392,0.107288405029354,-0.3205968063236259,1.5543376975440066,8
227ff07a|24.5708,0.501339124937435,2.665102911465088,-1.1934118168635377,-3.766940241409531,-3.228955946660637,-4.144965607997392,-0.9963679561033478,0.1140658802069076,-0.8597359211716168,1.5774909556550285,8
180f19b|24.5746,0.483105816256616,2.788194078442244,-0.2147552974612231,-3.528762630359146,-2.2718048855643502,-4.997896466664915,-1.5510036338930169,0.4956191268557067,0.3828502504141756,1.1634485926743694,14
70656212|24.5753,0.5636272395305825,2.9800275328849946,0.1040024493638093,-3.372775041197213,-2.4142504744161792,-4.7771897853327125,-1.918241895695627,0.8899797642739796,-0.7166952061538794,0.7731673022936156,8
1e27cf5e|24.5762,0.5782682141151019,2.999366016857547,-0.1419930207310934,-3.317053287260189,-3.094086290530195,-4.60759329162031,-1.6750249124407597,0.1193667707500626,0.30760102178287,0.9656892173855948,14
db816d8|24.5807,0.5285538363500369,2.4565929097571138,0.1999102037388698,-3.994542431402148,-2.4041512896034543,-4.739250772273846,-1.150712131941012,0.7329611433475176,-0.8308971328873623,1.3425573594820992,8
580d9d9d|24.5808,0.5544750433039918,2.473219632940589,-0.1654617636674311,-4.055642416340411,-2.422232244991065,-4.533104147268474,-1.1564151531243612,0.7513223170541131,-1.2072770144463785,1.4512597486370549,8
1dc9e9cd|24.5826,0.4318339987172686,2.525904918110188,-1.0631652113198713,-3.6572422961811326,-2.695377513762592,-4.642826040953989,-1.4194768917870788,0.0119023539258494,0.4195531622398901,1.6690574463832064,14
15f72913|24.5835,0.550948380157802,3.078396674360683,0.2765170137552524,-3.4309886586128564,-2.855822138769074,-4.662704299507015,-1.4257182714338756,0.59362041963264,-0.7512716610830469,0.6981960416846058,8
73367c00|24.5862,0.4850612907341104,3.111363985163004,-0.8917339875482332,-2.9410963892374804,-3.557680792394605,-4.358488331002082,-1.7523480917670744,0.2707439383059035,0.0453150765179848,0.8462741386851175,14
6ad07011|24.5867,0.6512452356717503,3.0821244924970914,-0.3808914435109392,-3.8381848353105,-2.874826494174598,-4.412730602231652,-0.8262040694695026,0.1146812856766502,-0.2256816117578073,1.2638547019284354,8
3b88d80d|24.5892,0.482799632123543,2.453301512467281,-1.3302634072848434,-3.597480464639921,-3.356264308674236,-4.098562484965078,-1.4687259062711011,0.2229586160982357,-0.9474892173697206,1.615780325030394,8
19f07cd|24.5902,0.3679053222624567,2.613514829188354,-0.7042295916636351,-3.51761625019544,-2.186892427638025,-5.005564603464046,-1.75945395398285,0.2143065612140594,0.2681457646099801,1.4077960658419133,14
